idx_p,idx_v,variable,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15
14,1,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=30.0, σ=8.0); lower=10.0, upper=90.0), Truncated(Normal{Float64}(μ=70.0, σ=8.0); lower=10.0, upper=90.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=10.0, upper=90.0)
",0.15440167894834148,1.0,0.35182625217900665,0.21689701770773723,0.2582776736083447,30.129961160584536,195.14011353895341,68.655414796196,42.32530866174832,50.400334552509214,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
14,2,"Truncated(Normal{Float64}(μ=50.0, σ=15.0); lower=10.0, upper=90.0)",0.15440167894834148,1.0,0.35182625217900665,0.21689701770773723,0.2582776736083447,30.129961160584536,195.14011353895341,68.655414796196,42.32530866174832,50.400334552509214,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
14,3,"Truncated(Normal{Float64}(μ=50.0, σ=40.0); lower=10.0, upper=90.0)",0.15440167894834148,1.0,0.35182625217900665,0.21689701770773723,0.2582776736083447,30.129961160584536,195.14011353895341,68.655414796196,42.32530866174832,50.400334552509214,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
14,4,"Uniform{Float64}(a=10.0, b=90.0)",0.15440167894834148,1.0,0.35182625217900665,0.21689701770773723,0.2582776736083447,1546.1102236884312,10013.558364256616,3523.032710272152,2171.910945849631,2586.2785588615816,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
15,1,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=30.0, σ=8.0); lower=10.0, upper=90.0), Truncated(Normal{Float64}(μ=70.0, σ=8.0); lower=10.0, upper=90.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=10.0, upper=90.0)
",0.1723579137085519,1.0,0.38004774096268307,0.23872387091195765,0.2770739905902709,34.23116177384508,198.605106300649,75.47942199321531,47.41177975897163,55.02830935432582,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
15,2,"Truncated(Normal{Float64}(μ=50.0, σ=40.0); lower=10.0, upper=90.0)",0.1723579137085519,1.0,0.3800477409626829,0.23872387091195765,0.27707399059027094,1687.058591773818,9788.11216424067,3719.949916309022,2336.6560247679495,2712.0312976913383,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
15,3,"Truncated(Normal{Float64}(μ=50.0, σ=15.0); lower=10.0, upper=90.0)",0.1723579137085519,1.0,0.38004774096268307,0.23872387091195765,0.2770739905902709,34.23116177384508,198.605106300649,75.47942199321531,47.41177975897163,55.02830935432582,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
15,4,"Uniform{Float64}(a=10.0, b=90.0)",0.1723579137085519,1.0,0.38004774096268307,0.23872387091195765,0.2770739905902709,34.23116177384508,198.605106300649,75.47942199321531,47.41177975897163,55.02830935432582,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
16,1,"Truncated(Normal{Float64}(μ=50.0, σ=15.0); lower=10.0, upper=90.0)",0.15111801450611534,1.0,0.3512162906489737,0.20931198573252893,0.2667640807961184,1479.997949427972,9793.656661417313,3439.6917645125964,2049.929723383867,2612.595816915768,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
16,2,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=30.0, σ=8.0); lower=10.0, upper=90.0), Truncated(Normal{Float64}(μ=70.0, σ=8.0); lower=10.0, upper=90.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=10.0, upper=90.0)
",0.15111801450611537,1.0,0.3512162906489737,0.20931198573252882,0.2667640807961184,30.220378106566077,199.97866042200593,70.2357633223674,41.85793051706107,53.34712352631533,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
