idx_p,idx_v,nb,displace_func,metric,value_uni,value_opt,time_uni,time_opt
1,3,3,black_box,obj_pwldr,35612.79075295152,35612.7910637525,0.04200005531311035,6.392999887466431
1,3,3,black_box,dr_pwldr,35711.869208553355,35465.39630976894,0.04200005531311035,6.392999887466431
1,3,3,black_box,reopt_pwldr,28085.40572555748,33862.48066627946,0.04200005531311035,6.392999887466431
1,3,3,local_search,obj_pwldr,35612.79075295152,35612.7910637525,0.04200005531311035,0.34600019454956055
1,3,3,local_search,dr_pwldr,35711.869208553355,35465.39630976894,0.04200005531311035,0.34600019454956055
1,3,3,local_search,reopt_pwldr,28085.40572555748,33862.48066627946,0.04200005531311035,0.34600019454956055
1,3,4,black_box,obj_pwldr,35629.90197854564,35612.79076514044,0.059999942779541016,9.401000022888184
1,3,4,black_box,dr_pwldr,35653.52387126344,35465.492798841,0.059999942779541016,9.401000022888184
1,3,4,black_box,reopt_pwldr,34606.16148766338,33865.19661209905,0.059999942779541016,9.401000022888184
1,3,4,local_search,obj_pwldr,35629.90197854564,35612.79076514044,0.059999942779541016,0.6099998950958252
1,3,4,local_search,dr_pwldr,35653.52387126344,35465.492798841,0.059999942779541016,0.6099998950958252
1,3,4,local_search,reopt_pwldr,34606.16148766338,33865.19661209905,0.059999942779541016,0.6099998950958252
1,3,5,black_box,obj_pwldr,35612.79075295153,35612.79089892726,0.08000016212463379,12.650000095367432
1,3,5,black_box,dr_pwldr,35658.75307829833,35465.599082000685,0.08000016212463379,12.650000095367432
1,3,5,black_box,reopt_pwldr,33940.93030829298,33868.188368032286,0.08000016212463379,12.650000095367432
1,3,5,local_search,obj_pwldr,35612.79075295153,35612.79089892726,0.08000016212463379,1.0
1,3,5,local_search,dr_pwldr,35658.75307829833,35465.599082000685,0.08000016212463379,1.0
1,3,5,local_search,reopt_pwldr,33940.93030829298,33868.188368032286,0.08000016212463379,1.0
1,3,6,black_box,obj_pwldr,35620.18966614422,35612.79121092209,0.10899996757507324,15.68999981880188
1,3,6,black_box,dr_pwldr,35694.826122279024,35465.66267507952,0.10899996757507324,15.68999981880188
1,3,6,black_box,reopt_pwldr,28508.2517137472,33869.97857274709,0.10899996757507324,15.68999981880188
1,3,6,local_search,obj_pwldr,35620.18966614422,35612.79121092209,0.10899996757507324,1.4639999866485596
1,3,6,local_search,dr_pwldr,35694.826122279024,35465.66267507952,0.10899996757507324,1.4639999866485596
1,3,6,local_search,reopt_pwldr,28508.2517137472,33869.97857274709,0.10899996757507324,1.4639999866485596
1,3,7,black_box,obj_pwldr,35612.79075295152,35612.79115613861,0.12799978256225586,19.134000062942505
1,3,7,black_box,dr_pwldr,35658.75307829833,35465.37958974795,0.12799978256225586,19.134000062942505
1,3,7,black_box,reopt_pwldr,33940.93030829298,33862.01003608108,0.12799978256225586,19.134000062942505
1,3,7,local_search,obj_pwldr,35612.79075295152,35612.79115613861,0.12799978256225586,1.690000057220459
1,3,7,local_search,dr_pwldr,35658.75307829833,35465.37958974795,0.12799978256225586,1.690000057220459
1,3,7,local_search,reopt_pwldr,33940.93030829298,33862.01003608108,0.12799978256225586,1.690000057220459
1,3,8,black_box,obj_pwldr,35616.93844025908,35612.79077956249,0.14400005340576172,22.39199995994568
1,3,8,black_box,dr_pwldr,35465.24172318927,35465.48141988459,0.14400005340576172,22.39199995994568
1,3,8,black_box,reopt_pwldr,27875.969861560498,33864.876320604024,0.14400005340576172,22.39199995994568
1,3,8,local_search,obj_pwldr,35616.93844025908,35612.79077956249,0.14400005340576172,2.5910000801086426
1,3,8,local_search,dr_pwldr,35465.24172318927,35465.48141988459,0.14400005340576172,2.5910000801086426
1,3,8,local_search,reopt_pwldr,27875.969861560498,33864.876320604024,0.14400005340576172,2.5910000801086426
1,3,9,black_box,obj_pwldr,35612.79075295153,35612.79098206125,0.16199994087219238,26.1010000705719
1,3,9,black_box,dr_pwldr,35711.869208553355,35465.41332474254,0.16199994087219238,26.1010000705719
1,3,9,black_box,reopt_pwldr,28085.40572555748,33862.95959871674,0.16199994087219238,26.1010000705719
1,3,9,local_search,obj_pwldr,35612.79075295153,35612.79098206125,0.16199994087219238,3.0890002250671387
1,3,9,local_search,dr_pwldr,35711.869208553355,35465.41332474254,0.16199994087219238,3.0890002250671387
1,3,9,local_search,reopt_pwldr,28085.40572555748,33862.95959871674,0.16199994087219238,3.0890002250671387
1,3,10,black_box,obj_pwldr,35615.456770413,35612.79087784238,0.18200016021728516,30.292999982833862
1,3,10,black_box,dr_pwldr,35651.54546749649,35465.44035658438,0.18200016021728516,30.292999982833862
1,3,10,black_box,reopt_pwldr,34242.992725757445,33863.72048299456,0.18200016021728516,30.292999982833862
1,3,10,local_search,obj_pwldr,35615.456770413,35612.79087784237,0.18200016021728516,6.930000066757202
1,3,10,local_search,dr_pwldr,35651.54546749649,35465.44035658438,0.18200016021728516,6.930000066757202
1,3,10,local_search,reopt_pwldr,34242.992725757445,33863.72048299456,0.18200016021728516,6.930000066757202
1,4,1,black_box,obj_pwldr,35689.17673294487,35689.1769214334,0.01699995994567871,0.9739999771118164
1,4,1,black_box,dr_pwldr,35703.9966327634,35609.243357386404,0.01699995994567871,0.9739999771118164
1,4,1,black_box,reopt_pwldr,28379.39442470578,33986.62545313741,0.01699995994567871,0.9739999771118164
1,4,1,local_search,obj_pwldr,35689.17673294487,35689.1769214334,0.01699995994567871,0.03600001335144043
1,4,1,local_search,dr_pwldr,35703.9966327634,35609.243357386404,0.01699995994567871,0.03600001335144043
1,4,1,local_search,reopt_pwldr,28379.39442470578,33986.62545313741,0.01699995994567871,0.03600001335144043
1,4,2,black_box,obj_pwldr,35867.98710265702,35689.17712351258,0.019999980926513672,1.192000150680542
1,4,2,black_box,dr_pwldr,35843.57792385925,35609.18021434287,0.019999980926513672,1.192000150680542
1,4,2,black_box,reopt_pwldr,35139.4675511723,33989.30808874196,0.019999980926513672,1.192000150680542
1,4,2,local_search,obj_pwldr,35867.98710265702,35689.17712351258,0.019999980926513672,0.059999942779541016
1,4,2,local_search,dr_pwldr,35843.57792385925,35609.18021434287,0.019999980926513672,0.059999942779541016
1,4,2,local_search,reopt_pwldr,35139.4675511723,33989.30808874196,0.019999980926513672,0.059999942779541016
1,4,3,black_box,obj_pwldr,35689.17673294488,35689.1769299863,0.02500009536743164,1.380000114440918
1,4,3,black_box,dr_pwldr,35817.850328004606,35609.19078007448,0.02500009536743164,1.380000114440918
1,4,3,black_box,reopt_pwldr,27995.345953240616,33988.849476063035,0.02500009536743164,1.380000114440918
1,4,3,local_search,obj_pwldr,35689.17673294488,35689.1769299863,0.02500009536743164,0.07699990272521973
1,4,3,local_search,dr_pwldr,35817.850328004606,35609.19078007448,0.02500009536743164,0.07699990272521973
1,4,3,local_search,reopt_pwldr,27995.345953240616,33988.849476063035,0.02500009536743164,0.07699990272521973
1,4,4,black_box,obj_pwldr,35753.54846604124,35689.183152407626,0.032000064849853516,1.7170000076293945
1,4,4,black_box,dr_pwldr,35544.01316926844,35609.070844391434,0.032000064849853516,1.7170000076293945
1,4,4,black_box,reopt_pwldr,28445.985677575918,33994.142707796,0.032000064849853516,1.7170000076293945
1,4,4,local_search,obj_pwldr,35753.54846604124,35689.183152407626,0.032000064849853516,0.17599987983703613
1,4,4,local_search,dr_pwldr,35544.01316926844,35609.070844391434,0.032000064849853516,0.17599987983703613
1,4,4,local_search,reopt_pwldr,28445.985677575918,33994.142707796,0.032000064849853516,0.17599987983703613
1,4,5,black_box,obj_pwldr,35689.17673294488,35689.17851859288,0.03800010681152344,2.131999969482422
1,4,5,black_box,dr_pwldr,35650.88050250824,35609.298289634164,0.03800010681152344,2.131999969482422
1,4,5,black_box,reopt_pwldr,34068.72356965553,33984.34043342708,0.03800010681152344,2.131999969482422
1,4,5,local_search,obj_pwldr,35689.17673294488,35689.17851859288,0.03800010681152344,0.15599989891052246
1,4,5,local_search,dr_pwldr,35650.88050250824,35609.298289634164,0.03800010681152344,0.15599989891052246
1,4,5,local_search,reopt_pwldr,34068.72356965553,33984.34043342708,0.03800010681152344,0.15599989891052246
1,4,6,black_box,obj_pwldr,35722.019453912406,35689.181977141896,0.03299999237060547,2.4580001831054688
1,4,6,black_box,dr_pwldr,35482.20820948761,35609.08382586049,0.03299999237060547,2.4580001831054688
1,4,6,black_box,reopt_pwldr,28332.189016791843,33993.52557465507,0.03299999237060547,2.4580001831054688
